Afrika	Africa
Pernilla Karlsson	Pernilla Karlsson
NY	NY (disambiguation)
457 m. pr. m. e.	457 BC
Gazelė	Gazelle (disambiguation)
Gardelė	Lattice
Serbijos Superlyga	Serbian SuperLiga
Sietlo SuperSonics	Seattle SuperSonics
458 m. pr. m. e.	458 BC
Kultūriniai augalai	Crop
Pando departamentas	Pando Department
Geta Burlacu	Geta Burlacu
Antgerklis	Epiglottis
459 m. pr. m. e.	459 BC
Chlodijonas Ilgaplaukis	Chlodio
Kayden Kross	Kayden Kross
Jamaikos vyrų futbolo rinktinė	Jamaica national football team
Gvinėjos vyrų futbolo rinktinė	Guinea national football team
Julie Clary	Julie Clary
Gabono vyrų futbolo rinktinė	Gabon national football team
460 m. pr. m. e.	460 BC
461 m. pr. m. e.	461 BC
Vitnis	Mount Whitney
Liepsna	Flame
Rakos muchafaza	Ar-Raqqah Governorate
Darchanas	Darkhan (city)
Pietų Gobio aimakas	Ömnögovi Province
462 m. pr. m. e.	462 BC
Iguanos	Iguanidae
Izabelė Jogailaitė	Isabella Jagiellon
463 m. pr. m. e.	463 BC
Tiras (reikšmės)	TIR
Eridanas (reikšmės)	Eridanus
464 m. pr. m. e.	464 BC
Nekeliamieji metai, prasidedantys sekmadienį	Common year starting on Sunday
Nekeliamieji metai, prasidedantys šeštadienį	Common year starting on Saturday
Nekeliamieji metai, prasidedantys trečiadienį	Common year starting on Wednesday
Nekeliamieji metai, prasidedantys penktadienį	Common year starting on Friday
Nekeliamieji metai, prasidedantys antradienį	Common year starting on Tuesday
Nekeliamieji metai, prasidedantys pirmadienį	Common year starting on Monday
Nekeliamieji metai, prasidedantys ketvirtadienį	Common year starting on Thursday
Bajado vilaja	El Bayadh Province
Um el Buagio vilaja	Oum El Bouaghi Province
Uarglos vilaja	Ouargla Province
Sidi bel Abeso vilaja	Sidi Bel Abbès Province
Tachinos	Tachinidae
Džidželio vilaja	Jijel Province
465 m. pr. m. e.	465 BC
Milos vilaja	Mila Province
Pikas (mitologija)	Picus
Gelmos vilaja	Guelma Province
Niko	Nikkō, Tochigi
Mariel Žagunis	Mariel Zagunis
Fistingas	Fisting
Ruth Prawer Jhabvala	Ruth Prawer Jhabvala
Hannah Teter	Hannah Teter
Michèle Mouton	Michèle Mouton
Desire Wilson	Desiré Wilson
Miss Kittin	Miss Kittin
Keisha Buchanan	Keisha Buchanan
Gyvatvorė	Hedge
466 m. pr. m. e.	466 BC
Kiborgas	Cyborg
Akakis Chubutija	Akaki Khubutia
Tisemsilto vilaja	Tissemsilt Province
MTV Europos muzikos apdovanojimai 2012	2012 MTV Europe Music Awards
Medėjos vilaja	Médéa Province
Tipazos vilaja	Tipaza Province
Lena Philipsson	Lena Philipsson
Kolumbijos herbas	Coat of arms of Colombia
467 m. pr. m. e.	467 BC
Kiribačio herbas	Coat of arms of Kiribati
Jordanijos herbas	Coat of arms of Jordan
Centrinės Afrikos Respublikos herbas	Coat of arms of the Central African Republic
Liaudies muzika	Folk music
Viviana Reding	Viviane Reding
Marija Šestić	Marija Šestić
Vietos savivalda	Commune (disambiguation)
Eva Rivas	Eva Rivas
Gianna Michaels	Gianna Michaels
Emma Shapplin	Emma Shapplin
Gulsčioji ragužė	Tribulus terrestris
Natacha Atlas	Natacha Atlas
468 m. pr. m. e.	468 BC
Ahabas	Ahab
Burkina Faso herbas	Coat of arms of Burkina Faso
G4 (reikšmės)	G4
Jungtinių Arabų Emyratų vyrų futbolo rinktinė	United Arab Emirates national football team
QU	QU
Lisa Stansfield	Lisa Stansfield
Žuvys (reikšmės)	Pisces
Euglena	Euglena
Melanie Brown	Mel B
Haičio vyrų futbolo rinktinė	Haiti national football team
Sienna Guillory	Sienna Guillory
Kubos vyrų futbolo rinktinė	Cuba national football team
Manas	Mane
Medinos emyratas	Al Madinah Region
Džozefina Bachita	Josephine Bakhita
Susanne Georgi	Susanne Georgi
Sofonisba Anguissola	Sofonisba Anguissola
Diana Gurckaja	Diana Gurtskaya
Elena Gheorghe	Elena Gheorghe
Hadise	Hadise
Jena (reikšmės)	Jena (disambiguation)
Lavinia Fontana	Lavinia Fontana
Marie Myriam	Marie Myriam
Mira Awad	Mira Awad
Nicole Seibert	Nicole (German singer)
Chiara Siracusa	Chiara Siracusa
Olta Boka	Olta Boka
Suvalkai	Suwałki
Gisela (dainininkė)	Gisela (singer)
470 jachta	470 (dinghy)
Atharvaveda	Atharvaveda
Simone Simons	Simone Simons
Edyta Górniak	Edyta Górniak
471 m. pr. m. e.	471 BC
Hinas (Tokijas)	Hino, Tokyo
Kamakura laikotarpis	Kamakura period
Joana de Valois	Joan of France, Duchess of Berry
Pandavai	Pandava
472 m. pr. m. e.	472 BC
Samaveda	Samaveda
Juosmuo	Waist
Aleksandra Marinina	Alexandra Marinina
Siobhan Donaghy	Siobhán Donaghy
Klasika	Classic (disambiguation)
473 m. pr. m. e.	473 BC
Gobisumbero aimakas	Govisümber Province
474 m. pr. m. e.	474 BC
Souad Massi	Souad Massi
Tajų raštas	Thai alphabet
Agripina Vaganova	Agrippina Vaganova
Naide Gomes	Naide Gomes
Papuasų kalbos	Papuan languages
Stimfalo paukščiai	Stymphalian birds
Dubravka	Doubravka of Bohemia
Katrina Bowden	Katrina Bowden
476 m. pr. m. e.	476 BC
Poli Genova	Poli Genova
477 m. pr. m. e.	477 BC
478 m. pr. m. e.	478 BC
Glorioso salos	Glorioso Islands
Daria Kinzer	Daria Kinzer
Abchazijos herbas	Emblem and logo of Abkhazia
Keltų šalys	Celtic nations
Gerli Padar	Gerli Padar
Galis (miestas)	Gali (town)
Tošimos seniūnija	Toshima
Ponyo	Ponyo
Tuncha	Tunja
Arash	Arash (singer)
Bumerdeso vilaja	Boumerdès Province
Relizano vilaja	Relizane Province
Suk Ahraso vilaja	Souk Ahras Province
Maskaros vilaja	Mascara Province
Tarefo vilaja	El Taref Province
Magdi Rúzsa	Magdolna Rúzsa
Suveidos muchafaza	As-Suwayda Governorate
Jugoslavai	Yugoslavs
Silent Hill	Silent Hill
Ričmondas (Kanada)	Richmond, British Columbia
Malesia e Madės apygarda	Malësi e Madhe District
Mirditės apygarda	Mirditë District
Summer Glau	Summer Glau
481 m. pr. m. e.	481 BC
Six Sigma	Six Sigma
Eginas	Eg River
Šv. evangelisto Morkaus bažnyčia	St. Mark's Church
482 m. pr. m. e.	482 BC
Sandra Kalniete	Sandra Kalniete
Fuši	Fuxi
483 m. pr. m. e.	483 BC
Lucía Etxebarría	Lucía Etxebarría
Auksaspalvis sparas	Gilt-head bream
Anastasija Vinikova	Anastasia Vinnikova
484 m. pr. m. e.	484 BC
Getter Jaani	Getter Jaani
Galaktikos kovos	Battlestar Galactica (2004 TV series)
Magdalena Tul	Magdalena Tul
Ani Lorak	Ani Lorak
Japonijos Konstitucija	Constitution of Japan
Olia Tira	Olia Tira
2004 m. vasaros olimpinių žaidynių medalių lentelė	2004 Summer Olympics medal table
Orchonas	Orkhon River
485 m. pr. m. e.	485 BC
Mesa Verdės nacionalinis parkas	Mesa Verde National Park
Plačianosės beždžionės	New World monkey
Bernardo Houssay	Bernardo Houssay
Setifo vilaja	Sétif Province
486 m. pr. m. e.	486 BC
Jūržolės	Seaweed
T-26	T-26
Armėnijos aukščiausioji futbolo lyga	Armenian Premier League
Organometaliniai junginiai	Organometallic chemistry
Pavlohradas	Pavlohrad
Hiram Bingham	Hiram Bingham III
Bija	Bia (mythology)
Brokhauzo enciklopedija	Brockhaus Enzyklopädie
Delnakauliai	Metacarpus
487 m. pr. m. e.	487 BC
Lomas	Lom, Bulgaria
Jilano apskritis	Yilan County, Taiwan
Pelkinis ožys	Kob
Baltasis oriksas	Arabian oryx
Šaulio A	Sagittarius A
488 m. pr. m. e.	488 BC
Tonikas	Tonic water
Sakai (reikšmės)	Saki (disambiguation)
489 m. pr. m. e.	489 BC
Diane Warren	Diane Warren
Devon	Devon (pornographic actress)
Ajda Pekkan	Ajda Pekkan
Filipa Azevedo	Filipa Azevedo
Andrea Demirovič	Andrea Demirović
Thea Garrett	Thea Garrett
Sieneke	Sieneke
Richard Rogers	Richard Rogers
Christina Chanée	Christina Chanée
Bárbara Mori	Bárbara Mori
Paula Seling	Paula Seling
Jacqueline Bracamontes	Jacqueline Bracamontes
Mia Martini	Mia Martini
Kati Wolf	Kati Wolf
Romos metropolitenas	Rome Metro
Elžbieta Habsburgaitė (1526-1545)	Elizabeth of Austria (1526–1545)
Wanda Rutkiewicz	Wanda Rutkiewicz
René Higuita	René Higuita
Liubinas	Lubin
Martigas	Martigues
491 m. pr. m. e.	491 BC
Technologinis singuliarumas	Technological singularity
Austrai	Austrians
Jade Ewen	Jade Ewen
Juliano Belletti	Juliano Belletti
Linda Martin	Linda Martin
Kubos himnas	La Bayamesa
492 m. pr. m. e.	492 BC
Bordžijų giminė	House of Borgia
Akrecinis diskas	Accretion disc
Dana Rosemary Scallon	Dana Rosemary Scallon
Paprastasis gružlys	Gobio gobio
Gomurikaulis	Palatine bone
Baranovičiai	Baranovichi
493 m. pr. m. e.	493 BC
Irano kalnynas	Iranian Plateau
Omė (Tokijas)	Ōme, Tokyo
Aidzuvakamacu	Aizuwakamatsu, Fukushima
494 m. pr. m. e.	494 BC
Rosalba Carriera	Rosalba Carriera
Kotryna Habsburgaitė	Catherine of Austria, Queen of Poland
Lipnikas (reikšmės)	Lipnik
Liga I	Liga I
Arabija	Arabia (disambiguation)
495 m. pr. m. e.	495 BC
I386	Intel 80386
Paprastieji karosai	Carassius
Edward Smith-Stanley	Edward Smith-Stanley, 14th Earl of Derby
Buchenvaldas	Buchenwald (disambiguation)
Benino herbas	Coat of arms of Benin
Barbadoso herbas	Coat of arms of Barbados
496 m. pr. m. e.	496 BC
Gabono herbas	Coat of arms of Gabon
Nigerijos himnas	Arise, O Compatriots
Kvarcitas	Quartzite
Filmo montažas	Film editing
Tarimas	Tarim River
Gala Placidija	Galla Placidia
497 m. pr. m. e.	497 BC
Fechtavimasis 2012 m. vasaros olimpinėse žaidynėse	Fencing at the 2012 Summer Olympics
Uroboras	Ouroboros
498 m. pr. m. e.	498 BC
Jaučiai (gentis)	Bos
Burundžio frankas	Burundian franc
Jill St. John	Jill St. John
499 m. pr. m. e.	499 BC
Smūgis	Collision
49er	49er (dinghy)
Potosi departamentas	Potosí Department
Corgoň Liga	Slovak Super Liga
Orisaba	Pico de Orizaba
Goranas Pandevas	Goran Pandev
Kvantinė chromodinamika	Quantum chromodynamics
Sąrašas:Aragono karaliai	List of Aragonese monarchs
Protėvių kultas	Veneration of the dead
Guri Schanke	Guri Schanke
Dara	Daraa
4FUN	4Fun
Skritulys	Disk (mathematics)
4 (albumas)	4 (Beyoncé album)
Rytų konferencija (NBA)	Eastern Conference (NBA)
Gruzijos istorija	History of Georgia (country)
GIN	Gin (disambiguation)
Baltoji arbata	White tea
Plokščiakojai	Tusk shell
Mis Žemė	Miss Earth
Branduolinė reakcija	Nuclear reaction
Lois Chiles	Lois Chiles
4chan	4chan
Egoizmas	Selfishness
Anonė	Annonay
Dominatas	Dominate
Ipi	IPI
Nelly Ciobanu	Nelly Ciobanu
Arišas	Arish
Čimboraso provincija	Chimborazo Province
Cytherea	Cytherea (actress)
FK Renova D̂epčište	FK Renova
Aukso amžius	Golden Age
Nyderlandų istorija	History of the Netherlands
Ben Aruso vilajetas	Ben Arous Governorate
Amber Lynn	Amber Lynn
Vengrijos futbolo varžybos 1903 m.	1903 Nemzeti Bajnokság I
Jill Kelly	Jill Kelly (pornographic actress)
Metos departamentas	Meta Department
Guainijos departamentas	Guainía Department
Kirgizijos herbas	Emblem of Kyrgyzstan
Barbuda	Barbuda
Pavelas Gračiovas	Pavel Grachev
Makao vėliava	Flag of Macau
Mažoji antilopė	Bates's pygmy antelope
Maroko himnas	Cherifian Anthem
Mukočango nacionalinis parkas	Mu Ko Chang National Park
Andris Bērziņš	Andris Bērziņš
Mangystau sritis	Mangystau Region
Banana Jošimoto	Banana Yoshimoto
TOPIX	TOPIX
Nina Zilli	Nina Zilli
Domicija Longina	Domitia Longina
FK Hajduk-Rodić M&B Kula	FK Hajduk Kula
Nijala	Nyala
Chentėjaus aimakas	Khentii Province
Gruzija Eurovizijoje	Georgia in the Eurovision Song Contest
Sepultura	Sepultura
Deir ez Zoras	Deir ez-Zor
Edfu	Edfu
Kerron Stewart	Kerron Stewart
Kaulunas	Kowloon
Linet Masai	Linet Masai
Accuphase	Accuphase
Naga	Naga
Satsangas	Satsang
Port Talbot Town FC	Port Talbot Town F.C.
Tereza Kesovija	Tereza Kesovija
Petras Bagrationas	Pyotr Bagration
Višegradas	Višegrad
Australopitekas	Australopithecus africanus
Elandas	Öland
Kataro herbas	Emblem of Qatar
StarCraft II: Wings of Liberty	StarCraft II: Wings of Liberty
Dirvinė pienė	Sonchus arvensis
Eragonas (filmas)	Eragon (film)
Kraterio ežero nacionalinis parkas	Crater Lake National Park
USS John C. Stennis (CVN-74)	USS John C. Stennis (CVN-74)
90 (skaičius)	90 (number)
Ibn Gabirolis	Solomon ibn Gabirol
Kara Bogaz Golas	Garabogazköl
Juodoji antilopė	Sable antelope
Juodakaktė medšarkė	Lesser grey shrike
Taičio vyrų futbolo rinktinė	Tahiti national football team
Nakuru	Nakuru
Stambulo Fenerbahçe (krepšinio klubas)	Fenerbahçe Men's Basketball
Pompėja Plotina	Pompeia Plotina
Teodulo perėja	Theodul Pass
Mohero uolos	Cliffs of Moher
Imperatoriškoji tetra	Nematobrycon palmeri
Elektrumas	Electrum
Bia kalnas	Phou Bia
Tracey Adams	Tracey Adams
Haličo-Volynės kunigaikštystė	Kingdom of Galicia–Volhynia
Mark Viduka	Mark Viduka
Panoramio	Panoramio
Kenijos vyrų futbolo rinktinė	Kenya national football team
Singapūro vyrų futbolo rinktinė	Singapore national football team
Benino vyrų futbolo rinktinė	Benin national football team
Tailando vyrų futbolo rinktinė	Thailand national football team
Brunėjaus vyrų futbolo rinktinė	Brunei national football team
Gintaro kelias	Amber Road
Ibibijai	Ibibio people
Kitvė	Kitwe
Noumenas	Noumenon
Jūriniai karosai	Sparidae
Lustas	Chip
Aarhus Fremad	Aarhus Fremad
Bulatas Okudžava	Bulat Okudzhava
UEFA taurė 2003–2004 m.	2003–04 UEFA Cup
FK Sarajevo	FK Sarajevo
Tekvondo 2012 m. vasaros olimpinėse žaidynėse	Taekwondo at the 2012 Summer Olympics
Plačiadyglis ežiakaktusis	Echinocactus platyacanthus
Meistriliiga	Meistriliiga
Niihau	Niihau
Samalahdenmekis	Sammallahdenmäki
Maemo OS	Maemo
Žemuogių pievelė	Wild Strawberries (film)
Tropizmas	Tropism
Prielipinės	Remora
Garbage (1995 albumas)	Garbage (album)
Ferrari F430	Ferrari F430
Anturis	Anthurium
Kolumbas (Džordžija)	Columbus, Georgia
Nemirėliai	Undead
Sanga	Sangha River
Hitman: Blood Money	Hitman: Blood Money
T-28	T-28
Steve Finnan	Steve Finnan
Peridotitas	Peridotite
Katanijos metropolitenas	Catania Metro
Popiežius Grigalius	Pope Gregory
Baltalūpis šoklys	Cicindela hybrida
Menų ir mokslų miestas	City of Arts and Sciences
Kris Boyd	Kris Boyd
Nawal El Moutawakel	Nawal El Moutawakel
Paragvari departamentas	Paraguarí Department
Aivas	Aiwo District
Verneris fon Orselnas	Werner von Orseln
Tamarinai	Tamarin
Noulsojus	Nólsoy
Krūmyniniai vieversiai	Mirafra
Raudonuodegės	Phoenicurus
645 m. pr. m. e.	645 BC
Radialinis greitis	Radial velocity
Indo-skitų karalystė	Indo-Scythians
Patyčios	Bullying
Michèle Torr	Michèle Torr
Merida	Merida
Brittney Skye	Brittney Skye
Elena Glinskaja	Elena Glinskaya
Stephanie Seymour	Stephanie Seymour
Ūta (reikšmės)	Huta
Elzė Ožeškienė	Eliza Orzeszkowa
Katerina Opalinska	Catherine Opalińska
Chakasai	Khakas people
Baterija (dalinys)	Artillery battery
Lendai	Lendians
619 m. pr. m. e.	619 BC
Mats Jonsson	Mats Jonsson (rally driver)
Katri Helena	Katri Helena
Kovdo ežeras	Lake Kovdozero
Camila Bordonaba	Camila Bordonaba
Hirošima (reikšmės)	Hiroshima (disambiguation)
FK Alaniâ Vladikavkaz	FC Alania Vladikavkaz
FK Terek Groznyj	FC Terek Grozny
Kirsten Price	Kirsten Price (pornographic actress)
Savo Miloševičius	Savo Milošević
Theatre of Tragedy	Theatre of Tragedy
Sirijos svaras	Syrian pound
Kašanas	Kashan
Akirunas	Akiruno, Tokyo
Higašimurajama	Higashimurayama, Tokyo
Jemeno rialas	Yemeni rial
Šalom	Shalom
FCM Târgu Mureș	ASA Târgu Mureș (2013)
Daniela Bianchi	Daniela Bianchi
Alžyro vilajos	Provinces of Algeria
2010 m. Baltarusijos prezidento rinkimai	Belarusian presidential election, 2010
500 m. pr. m. e.	500 BC
Darželinė blizgė	Lunaria annua
Belgrado universitetas	University of Belgrade
Italijos futbolo varžybos 2011–2012 m.	2011–12 Serie A
Išlaidos	Cost
Christopher Brown	Chris Brown (runner)
501 m. pr. m. e.	501 BC
Litanija	Litany
Mumija: Drakono imperatoriaus kapas	The Mummy: Tomb of the Dragon Emperor
Kešmas	Qeshm
Rumunijos geografija	Geography of Romania
Ratafija	Ratafia
Andrea del Castagno	Andrea del Castagno
Ana Johnsson	Ana Johnsson
Maarja Kivi	Marya Roxx
502 m. pr. m. e.	502 BC
Limp Bizkit	Limp Bizkit
AS Omónoia Leykōsía	AC Omonia
Ilčiuotosios lūpažuvės	Choerodon
Mute Records	Mute Records
Paulius Grybauskas	Paulius Grybauskas
Ninstincas	Ninstints
503 m. pr. m. e.	503 BC
Plokštenis	Schlumbergera
Msilos vilaja	M'Sila Province
Patricia Velásquez	Patricia Velásquez
Misterija	Mystery play
504 m. pr. m. e.	504 BC
Jovana Jankovič	Jovana Janković
Valentina Monetta	Valentina Monetta
Adidas Grand Prix	Adidas Grand Prix
505 m. pr. m. e.	505 BC
Eva Boto	Eva Boto
Maja Keuc	Maja Keuc
Vengrijos futbolo varžybos 1920–1921 m.	1920–21 Nemzeti Bajnokság I
Alyvinė ūmėdė	Russula olivacea
Pozicinis karas	Trench warfare
506 m. pr. m. e.	506 BC
Galatėja	Galatea (mythology)
Birgit Brüel	Birgit Brüel
Rokos atolas	Rocas Atoll
Antigonė (Sofoklis)	Antigone (Sophocles)
Frydlando mūšis	Battle of Friedland
Širvanas (miestas)	Shirvan (city)
Chuzestano provincija	Khuzestan Province
Komratas	Comrat
Bizertos vilajetas	Bizerte Governorate
Kotopaksio provincija	Cotopaxi Province
Euro 2008/D grupė	UEFA Euro 2008 Group D
Čamų kalba	Cham languages
Mortal Kombat	Mortal Kombat
507 m. pr. m. e.	507 BC
Pataka	Macanese pataca
508 m. pr. m. e.	508 BC
Blankenheimas (Šiaurės Reinas-Vestfalija)	Blankenheim, North Rhine-Westphalia
Orhan Pamuk	Orhan Pamuk
Aleksejus Lvovas	Alexei Lvov
Afrikinė civeta	African civet
Albenga	Albenga
Teresė Kunegunda Sobieskytė	Theresa Kunegunda Sobieska
Platforma (informatika)	Computing platform
509 m. pr. m. e.	509 BC
Stephen Warnock	Stephen Warnock
XV pasaulio krepšinio čempionatas	2006 FIBA World Championship
Šamisen	Shamisen
Rudagurklis kalviukas	Red-throated pipit
Mongolijos vyrų futbolo rinktinė	Mongolia national football team
Šv. Petro ir Pauliaus salos	Saint Peter and Saint Paul Archipelago
Ispanijos futbolo varžybos 1975–1976 m.	1975–76 La Liga
Brad Friedel	Brad Friedel
Baltagalvė stačiauodegė antis	White-headed duck
Kislusis elniagrybis	Xylaria polymorpha
UEFA čempionų lyga 1997–1998 m.	1997–98 UEFA Champions League
NS 50 Let Pobedy	50 Let Pobedy
Kaija Saariaho	Kaija Saariaho
Lyda	Lida
Trindadas ir Martin Vazas	Trindade and Martim Vaz
Mažoji musinukė	Red-breasted flycatcher
Richard Dunne	Richard Dunne
Pelėdos	Strix (genus)
San Visentė	San Vicente
Rytų Nordurlandas	Northeastern Region (Iceland)
Skinfaksis ir Hrimfaksis	Skinfaxi and Hrímfaxi
Sugdo provincija	Sughd Region
Bauru	Bauru
Om mani padme hum	Om mani padme hum
Rankšluosčių diena	Towel Day
Bangladešo vyrų futbolo rinktinė	Bangladesh national football team
58 (skaičius)	58 (number)
Somaliai	Somali people
Ole Beich	Ole Beich
Ancijus	Anzio
Ardėja	Ardea, Lazio
Serbijos karalystė	Kingdom of Serbia
Baltasparnė žuvėdra	White-winged tern
Kušas	Kingdom of Kush
Džango (1966 filmas)	Django (film)
Lesoto herbas	Coat of arms of Lesotho
XIII Europos futbolo čempionatas	UEFA Euro 2008
Bartkus	Bartkus
512 m. pr. m. e.	512 BC
Islandijos futbolo varžybos 1935 m.	1935 Úrvalsdeild
Panč phoronas	Panch phoron
Ledo alus	Ice beer
Gremlinai (1984 filmas)	Gremlins
HUN	Hun (disambiguation)
Ajetas	Aeëtes
513 m. pr. m. e.	513 BC
Kama	Kama (disambiguation)
Humusas (patiekalas)	Hummus
Sent Lusijos herbas	Coat of arms of Saint Lucia
Tamil Elamas	Tamil Eelam
Lenkijos šventės	Public holidays in Poland
514 m. pr. m. e.	514 BC
Andrijevica	Andrijevica
Heli Rantanen	Heli Rantanen
Danuta Hübner	Danuta Hübner
Dani Samuels	Dani Samuels
Olga Lepešinskaja	Olga Lepeshinskaya (dancer)
Kató Lomb	Kató Lomb
Kubos krokodilas	Cuban crocodile
Amelle Berrabah	Amelle Berrabah
Marta Domínguez	Marta Domínguez
Ayọ	Ayọ
Kanon Wakeshima	Kanon Wakeshima
Penkių dinastijų ir Dešimties karalysčių laikotarpis	Five Dynasties and Ten Kingdoms period
Austra Skujytė	Austra Skujytė
Honkongo vyrų futbolo rinktinė	Hong Kong national football team
Aleksandra Ekster	Aleksandra Ekster
Nasrinė Sotudė	Nasrin Sotoudeh
Anna Louise Strong	Anna Louise Strong
515 m. pr. m. e.	515 BC
Chieko Kawabe	Chieko Ochi
Dianne Reeves	Dianne Reeves
Nonna Mordiukova	Nonna Mordyukova
Evelina Sašenko	Evelina Sašenko
Barbora Zápolya	Barbara Zápolya
Mergarha	Mehrgarh
Kočis	Kochi (disambiguation)
Veidinis nervas	Facial nerve
Jakušima	Yakushima
Bill Russell	Bill Russell
Dario Šimić	Dario Šimić
518 m. pr. m. e.	518 BC
Lacie Heart	Lacie Heart
Gabeso vilajetas	Gabès Governorate
Crissy Moran	Crissy Moran
Dora Venter	Dora Venter
Ema Prancūzė	Emma of France
519 m. pr. m. e.	519 BC
51 Pegasi b	51 Pegasi b
Yi Siling	Yi Siling
Ajaksas Mažasis	Ajax the Lesser
Boholio jūra	Bohol Sea
S&P 500	S&P 500
Jugoslavijos karai	Yugoslav Wars
Francine Jordi	Francine Jordi
Amerikinis liūtas	American lion
Mažasis flamingas	Lesser flamingo
520 m. pr. m. e.	520 BC
Beringenas	Beringen, Belgium
Chenoa	Chenoa
Mobilizacija	Mobilization
Sterblinė skruzdėda	Numbat
Freedom House	Freedom House
Mindaugas	Mindaugas
Lucasfilm	Lucasfilm
Siuvėjas	Tailor
Semionas Budionas	Semyon Budyonny
Levoča	Levoča
Flamandai	Flemish people
Červeteris	Cerveteri
Celiulitas	Cellulite
Čampinas	Ciampino
Čivitavekija	Civitavecchia
Takažolė	Polygonum aviculare
Rijo Mori	Riyo Mori
Abešė	Abéché
Gudauta	Gudauta
Chasey Lain	Chasey Lain
Meldinė nendrinukė	Aquatic warbler
Snieginė ožka	Mountain goat
Ekologinė statyba	Green building
André Masséna	André Masséna
525 m. pr. m. e.	525 BC
No Tėu	Roh Tae-woo
Magnetinis momentas	Magnetic moment
Oreadės	Oread
Jėzus Kristus superžvaigždė	Jesus Christ Superstar
526 m. pr. m. e.	526 BC
Gifeno prekės	Giffen good
Birutė Galdikas	Birutė Galdikas
Mamutų urvo nacionalinis parkas	Mammoth Cave National Park
Gvidonija Montečelijus	Guidonia Montecelio
Kijevo Pečersko Lavra	Kiev Pechersk Lavra
Sieros trioksidas	Sulfur trioxide
Asama	Mount Asama
Sremska Mitrovica	Sremska Mitrovica
Erechtėjonas	Erechtheion
Moldavijos himnas	Limba noastră
WinRAR	WinRAR
Lana Wood	Lana Wood
Ladispolis	Ladispoli
Kiokušin	Kyokushin
Mil Mi-28	Mil Mi-28
Lucijus Licinijus Lukulas	Lucullus
Amfionas	Amphion and Zethus
Marso laukas (Roma)	Campus Martius
Ugandos vyrų futbolo rinktinė	Uganda national football team
2011–2013 m. Bahreino sukilimas	Bahraini uprising (2011–present)
